"Chromosome","Position","snipdx.gene"
"chr3",156800384,NA
"chr3",156952194,NA
"chr3",157508427,NA
"chr3",158069107,NA
"chr3",158069115,NA
"chr3",158069129,NA
"chr3",158069142,NA
"chr3",158069197,NA
"chr3",158104706,NA
"chr3",158129803,NA
"chr3",158129812,NA
"chr3",158129819,NA
"chr3",158129833,NA
"chr3",158129855,NA
"chr3",158836143,NA
"chr3",159601763,NA
"chr3",160602111,NA
"chr3",161153339,NA
"chr3",161536449,NA
"chr3",161536453,NA
"chr3",161536504,NA
"chr3",161536520,NA
"chr3",161536523,NA
"chr3",161536541,NA
"chr3",162117467,NA
"chr3",162769378,NA
"chr3",163210931,NA
"chr3",163644035,NA
"chr3",163644036,NA
"chr3",163644050,NA
"chr3",163644067,NA
"chr3",163644080,NA
"chr3",163644088,NA
"chr3",163644124,NA
"chr3",164131220,NA
"chr3",164131221,NA
"chr3",164131232,NA
"chr3",164564579,NA
"chr3",165275775,NA
"chr3",166052017,NA
"chr3",166742591,NA
"chr3",167561766,NA
"chr3",167561767,NA
"chr3",168306363,NA
"chr3",169801658,NA
"chr3",170553960,NA
"chr3",170553965,NA
"chr3",170553983,NA
"chr3",170553984,NA
"chr3",170553995,NA
"chr3",170554003,NA
"chr3",170554005,NA
"chr3",170975442,NA
"chr3",171386147,NA
"chr3",171386151,NA
"chr3",171386171,NA
"chr3",171386190,NA
"chr3",171386203,NA
"chr3",171386211,NA
"chr3",171386222,NA
"chr3",171386228,NA
"chr3",171386231,NA
"chr3",172191689,NA
"chr3",172650339,NA
"chr3",173485371,NA
"chr3",173968333,NA
"chr3",174415345,NA
"chr3",174864429,NA
"chr3",174864460,NA
"chr3",174864475,NA
"chr3",174864480,NA
"chr3",174864481,NA
"chr3",175932106,NA
"chr3",176577530,NA
"chr3",176577531,NA
"chr3",177246501,NA
"chr3",177899353,NA
"chr3",177954491,NA
"chr3",177954523,NA
"chr3",177954541,NA
"chr3",177954551,NA
"chr3",177954552,NA
"chr3",178571182,NA
"chr3",178571183,NA
"chr3",178571192,NA
"chr3",178571212,NA
"chr3",178571231,NA
"chr3",178571235,NA
"chr3",179607130,NA
"chr3",179607171,NA
"chr3",179607175,NA
"chr3",179607186,NA
"chr3",180017424,NA
"chr3",180733341,NA
"chr3",181466890,NA
"chr3",181466900,NA
"chr3",181466906,NA
"chr3",181466908,NA
"chr3",181466934,NA
"chr3",181466943,NA
"chr3",181466954,NA
"chr3",181466959,NA
"chr3",181466967,NA
"chr3",181466976,NA
"chr3",182256631,NA
"chr3",182256657,NA
"chr3",182256666,NA
"chr3",182256668,NA
"chr3",182256683,NA
"chr3",182256685,NA
"chr3",182942402,NA
"chr3",183371347,NA
"chr3",183802597,NA
"chr3",184575831,NA
"chr3",185348351,NA
"chr3",185348357,NA
"chr3",185348367,NA
"chr3",185348368,NA
"chr3",185348374,NA
"chr3",185348385,NA
"chr3",185348402,NA
"chr3",185878418,NA
"chr3",185878419,NA
"chr3",186339706,NA
"chr3",186339707,NA
"chr3",186798428,NA
"chr3",187304069,NA
"chr3",187735686,NA
"chr3",187735687,NA
"chr3",188183932,NA
"chr3",188302773,NA
"chr3",188302790,NA
"chr3",188302806,NA
"chr3",188302816,NA
"chr3",188302835,NA
"chr3",188302840,NA
"chr3",188302851,NA
"chr3",188409292,NA
"chr3",188409295,NA
"chr3",188409297,NA
"chr3",188409298,NA
"chr3",188409300,NA
"chr3",188409323,NA
"chr3",188409336,NA
"chr3",188409345,NA
"chr3",188409346,NA
"chr3",188409357,NA
"chr3",188409366,NA
"chr3",188888375,NA
"chr3",189376305,NA
"chr3",189376306,NA
"chr3",189376311,NA
"chr3",189376319,NA
"chr3",189376334,NA
"chr3",189376336,NA
"chr3",189376355,NA
"chr3",189376356,NA
"chr3",189508471,NA
"chr3",189508488,NA
"chr3",189508490,NA
"chr3",189508531,NA
"chr3",189508534,NA
"chr3",189508538,NA
"chr3",189508555,NA
"chr3",189508559,NA
"chr3",189508561,NA
"chr3",189508566,NA
"chr3",189849198,NA
"chr3",189849259,NA
"chr3",190212706,NA
"chr3",190477598,NA
"chr3",190477608,NA
"chr3",190477646,NA
"chr3",190477675,NA
"chr3",190477682,NA
"chr3",190955010,NA
"chr3",190955019,NA
"chr3",190955044,NA
"chr3",190955048,NA
"chr3",190955069,NA
"chr3",190955070,NA
"chr3",190955087,NA
"chr3",190955098,NA
"chr3",191741721,NA
"chr3",191741729,NA
"chr3",191741745,NA
"chr3",191741748,NA
"chr3",191741750,NA
"chr3",191741754,NA
"chr3",191741781,NA
"chr3",192005136,NA
"chr3",192005147,NA
"chr3",192005154,NA
"chr3",192005155,NA
"chr3",192005158,NA
"chr3",192005159,NA
"chr3",192005164,NA
"chr3",192005184,NA
"chr3",192005218,NA
"chr3",192005226,NA
"chr3",192674953,NA
"chr3",192674961,NA
"chr3",192674974,NA
"chr3",192674977,NA
"chr3",192674982,NA
"chr3",192674998,NA
"chr3",192674999,NA
"chr3",192675007,NA
"chr3",193376227,NA
"chr3",193376228,NA
"chr3",193376231,NA
"chr3",193376232,NA
"chr3",193376234,NA
"chr3",193376245,NA
"chr3",193376253,NA
"chr3",193376268,NA
"chr3",193376270,NA
"chr3",193376271,NA
"chr3",193376273,NA
"chr3",193376298,NA
"chr3",193783178,NA
"chr3",194238389,NA
"chr3",194238390,NA
"chr3",194452689,NA
"chr3",194452690,NA
"chr3",194452709,NA
"chr3",194452710,NA
"chr3",194452717,NA
"chr3",194452725,NA
"chr3",194452726,NA
"chr3",194452745,NA
"chr3",194452752,NA
"chr3",194452753,NA
"chr3",195007852,NA
"chr3",195577630,NA
"chr3",196379843,NA
"chr3",196379868,NA
"chr3",196379877,NA
"chr3",196379894,NA
"chr3",196379897,NA
"chr3",196477369,NA
"chr3",196477370,NA
"chr3",196477395,NA
"chr3",196477398,NA
"chr3",196477401,NA
"chr3",197177870,NA
"chr3",197567505,NA
"chr4",706700,NA
"chr4",1402650,NA
"chr4",1677792,NA
"chr4",1677793,NA
"chr4",2397025,NA
"chr4",3609335,NA
"chr4",3609347,NA
"chr4",3609359,NA
"chr4",3609365,NA
"chr4",3609384,NA
"chr4",3609385,NA
"chr4",3609389,NA
"chr4",3609390,NA
"chr4",3817673,NA
"chr4",3817678,NA
"chr4",3817684,NA
"chr4",4316700,NA
"chr4",4849402,NA
"chr4",4849419,NA
"chr4",4849428,NA
"chr4",4849435,NA
"chr4",4849441,NA
"chr4",4849454,NA
"chr4",4849470,NA
"chr4",5410381,NA
"chr4",5410382,NA
"chr4",5843195,NA
"chr4",5843196,NA
"chr4",5843197,NA
"chr4",5843199,NA
"chr4",5843201,NA
"chr4",5843222,NA
"chr4",5843251,NA
"chr4",5843252,NA
"chr4",5843266,NA
"chr4",6113559,NA
"chr4",6663160,NA
"chr4",6663209,NA
"chr4",6663219,NA
"chr4",6663220,NA
"chr4",6663222,NA
"chr4",6663254,NA
"chr4",6663260,NA
"chr4",7148933,NA
"chr4",7684641,NA
"chr4",8012317,NA
"chr4",8611527,NA
"chr4",8611528,NA
"chr4",8798144,NA
"chr4",9802272,NA
"chr4",10250983,NA
"chr4",10662174,NA
"chr4",10662198,NA
"chr4",10662219,NA
"chr4",10662238,NA
"chr4",10662260,NA
"chr4",11112475,NA
"chr4",11489183,NA
"chr4",11884261,NA
"chr4",11884262,NA
"chr4",12317409,NA
"chr4",12317425,NA
"chr4",12317426,NA
"chr4",12317455,NA
"chr4",12317457,NA
"chr4",12317467,NA
"chr4",12317468,NA
"chr4",12317474,NA
"chr4",12321669,NA
"chr4",12357958,NA
"chr4",12357971,NA
"chr4",12357987,NA
"chr4",12357989,NA
"chr4",12357990,NA
"chr4",12914891,NA
"chr4",12914892,NA
"chr4",12914895,NA
"chr4",12914918,NA
"chr4",12914919,NA
"chr4",12914932,NA
"chr4",12914946,NA
"chr4",13439808,NA
"chr4",14026019,NA
"chr4",14578357,NA
"chr4",15136282,NA
"chr4",15136283,NA
"chr4",15136311,NA
"chr4",15136335,NA
"chr4",15136339,NA
"chr4",15136343,NA
"chr4",15136345,NA
"chr4",15136375,NA
"chr4",15136379,NA
"chr4",15136380,NA
"chr4",16606867,NA
"chr4",16606891,NA
"chr4",16606917,NA
"chr4",16606940,NA
"chr4",17694125,NA
"chr4",17694130,NA
"chr4",17694131,NA
"chr4",17694184,NA
"chr4",17694204,NA
"chr4",17694207,NA
"chr4",17694208,NA
"chr4",17694220,NA
"chr4",17694222,NA
"chr4",17694223,NA
"chr4",18197469,NA
"chr4",18694596,NA
"chr4",19695519,NA
"chr4",20151904,NA
"chr4",20693554,NA
"chr4",21192680,NA
"chr4",21646124,NA
"chr4",21646125,NA
"chr4",21646136,NA
"chr4",21646146,NA
"chr4",21646147,NA
"chr4",21646149,NA
"chr4",21646150,NA
"chr4",21646151,NA
"chr4",21646177,NA
"chr4",21646183,NA
"chr4",21646192,NA
"chr4",21646203,NA
"chr4",21650368,NA
"chr4",21891246,NA
"chr4",21891250,NA
"chr4",21891263,NA
"chr4",21891266,NA
"chr4",21891274,NA
"chr4",21891286,NA
"chr4",21891294,NA
"chr4",21891308,NA
"chr4",21891309,NA
"chr4",21891311,NA
"chr4",22961490,NA
"chr4",23504482,NA
"chr4",24030761,NA
"chr4",24054917,NA
"chr4",24054939,NA
"chr4",24054942,NA
"chr4",24054953,NA
"chr4",24054982,NA
"chr4",24055004,NA
"chr4",24055012,NA
"chr4",24055017,NA
"chr4",24570155,NA
"chr4",25079646,NA
"chr4",25079647,NA
"chr4",25079661,NA
"chr4",25079701,NA
"chr4",25133669,NA
"chr4",25707941,NA
"chr4",25707962,NA
"chr4",25707975,NA
"chr4",25707990,NA
"chr4",25707992,NA
"chr4",26190536,NA
"chr4",26735612,NA
"chr4",27197992,NA
"chr4",28143857,NA
"chr4",28204105,NA
"chr4",28208763,NA
"chr4",28208764,NA
"chr4",28208766,NA
"chr4",28208777,NA
"chr4",28208792,NA
"chr4",28208794,NA
"chr4",28208799,NA
"chr4",28208848,NA
"chr4",28208849,NA
"chr4",28400383,NA
"chr4",28718568,NA
"chr4",28718578,NA
"chr4",28718589,NA
"chr4",28718594,NA
"chr4",28718600,NA
"chr4",28718607,NA
"chr4",28718610,NA
"chr4",28718612,NA
"chr4",28718619,NA
"chr4",28746092,NA
"chr4",29239328,NA
"chr4",29722997,NA
"chr4",31589302,NA
"chr4",31589314,NA
"chr4",31589322,NA
"chr4",31589353,NA
"chr4",31589387,NA
"chr4",31589400,NA
"chr4",31590110,NA
"chr4",31590129,NA
"chr4",31590147,NA
"chr4",31590152,NA
"chr4",31590162,NA
"chr4",31590164,NA
"chr4",31628021,NA
"chr4",31628041,NA
"chr4",31628043,NA
"chr4",31628067,NA
"chr4",31628078,NA
"chr4",32166288,NA
"chr4",32955410,NA
"chr4",34535708,NA
"chr4",35269970,NA
"chr4",35269971,NA
"chr4",35979627,NA
"chr4",35979632,NA
"chr4",35979670,NA
"chr4",36448122,NA
"chr4",36448158,NA
"chr4",36448169,NA
"chr4",36448184,NA
"chr4",36448186,NA
"chr4",36448188,NA
"chr4",36626652,NA
"chr4",36626654,NA
"chr4",36626655,NA
"chr4",36626680,NA
"chr4",36626708,NA
"chr4",36626711,NA
"chr4",36626712,NA
"chr4",36627042,NA
"chr4",36627061,NA
"chr4",36627074,NA
"chr4",36627101,NA
"chr4",36627106,NA
"chr4",36627110,NA
"chr4",37088557,NA
"chr4",37467961,NA
"chr4",37467980,NA
"chr4",37468010,NA
"chr4",37468017,NA
"chr4",38180269,NA
"chr4",38180288,NA
"chr4",38691024,NA
"chr4",39193265,NA
"chr4",39657292,NA
"chr4",40253301,NA
"chr4",40253314,NA
"chr4",40253317,NA
"chr4",40253328,NA
"chr4",40253375,NA
"chr4",40756898,NA
"chr4",41333461,NA
"chr4",41807737,NA
"chr4",42344119,NA
"chr4",42344127,NA
"chr4",42344165,NA
"chr4",42344184,NA
"chr4",42344190,NA
"chr4",42820751,NA
"chr4",42820752,NA
"chr4",43196548,NA
"chr4",43740622,NA
"chr4",44085671,NA
"chr4",44538194,NA
"chr4",45009339,NA
"chr4",45336422,NA
"chr4",45946141,NA
"chr4",45946179,NA
"chr4",45946185,NA
"chr4",45946190,NA
"chr4",45946197,NA
"chr4",45946199,NA
"chr4",45946200,NA
"chr4",45946202,NA
"chr4",45946208,NA
"chr4",45946213,NA
"chr4",46047406,NA
"chr4",46063007,NA
"chr4",46063010,NA
"chr4",46063044,NA
"chr4",46063048,NA
"chr4",46063050,NA
"chr4",46072418,NA
"chr4",46072426,NA
"chr4",46072445,NA
"chr4",46072458,NA
"chr4",46072462,NA
"chr4",46072463,NA
"chr4",46072474,NA
"chr4",46072495,NA
"chr4",46722489,NA
"chr4",47259087,NA
"chr4",47259088,NA
"chr4",47259109,NA
"chr4",47259116,NA
"chr4",47259134,NA
"chr4",47259136,NA
"chr4",47259142,NA
"chr4",47259154,NA
"chr4",47259155,NA
"chr4",47259162,NA
"chr4",48356333,NA
"chr4",52830444,NA
"chr4",53273198,NA
"chr4",53273199,NA
"chr4",53827623,NA
"chr4",54363194,NA
"chr4",54814760,NA
"chr4",55347045,NA
"chr4",55828878,NA
"chr4",56718473,NA
"chr4",57148151,NA
"chr4",57148152,NA
"chr4",57148165,NA
"chr4",57148171,NA
"chr4",57148172,NA
"chr4",57148174,NA
"chr4",57148188,NA
"chr4",57148219,NA
"chr4",57148221,NA
"chr4",57148227,NA
"chr4",57922540,NA
"chr4",57922541,NA
"chr4",58720322,NA
"chr4",58720326,NA
"chr4",58720347,NA
"chr4",58720351,NA
"chr4",58720367,NA
"chr4",58720388,NA
"chr4",58975210,NA
"chr4",58975211,NA
"chr4",58975260,NA
"chr4",58975268,NA
"chr4",58975281,NA
"chr4",58975282,NA
"chr4",60153310,NA
"chr4",60153315,NA
"chr4",60153328,NA
"chr4",60153332,NA
"chr4",60153347,NA
"chr4",60153356,NA
"chr4",60153358,NA
"chr4",60153372,NA
"chr4",60153373,NA
"chr4",60153389,NA
"chr4",60153391,NA
"chr4",60153407,NA
"chr4",60153413,NA
"chr4",60153416,NA
"chr4",60153430,NA
"chr4",60153437,NA
"chr4",60316537,NA
"chr4",60316538,NA
"chr4",60316540,NA
"chr4",60316551,NA
"chr4",60316554,NA
"chr4",60316558,NA
"chr4",60316559,NA
"chr4",60316588,NA
"chr4",60334946,NA
"chr4",60334962,NA
"chr4",60334968,NA
"chr4",60334969,NA
"chr4",60334977,NA
"chr4",60334989,NA
"chr4",60334991,NA
"chr4",60334996,NA
"chr4",60334997,NA
"chr4",60335002,NA
"chr4",60335003,NA
"chr4",60335008,NA
"chr4",60578187,NA
"chr4",60578207,NA
"chr4",60578217,NA
"chr4",60578227,NA
"chr4",60578235,NA
"chr4",60578244,NA
"chr4",60578262,NA
"chr4",61367044,NA
"chr4",61367045,NA
"chr4",61367051,NA
"chr4",61367052,NA
"chr4",61367078,NA
"chr4",61367079,NA
"chr4",61367088,NA
"chr4",61367108,NA
"chr4",61367109,NA
"chr4",61367114,NA
"chr4",62131238,NA
"chr4",62131256,NA
"chr4",62131278,NA
"chr4",62131305,NA
"chr4",62251012,NA
"chr4",62251048,NA
"chr4",62251077,NA
"chr4",62707653,NA
"chr4",63999993,NA
"chr4",64508354,NA
"chr4",65031934,NA
"chr4",65604616,NA
"chr4",65763592,NA
"chr4",66293518,NA
"chr4",66293519,NA
"chr4",66755260,NA
"chr4",66755261,NA
"chr4",66755264,NA
"chr4",66755271,NA
"chr4",66755284,NA
"chr4",66755317,NA
"chr4",67000772,NA
"chr4",67000774,NA
"chr4",67000777,NA
"chr4",67000782,NA
"chr4",67000793,NA
"chr4",67000825,NA
"chr4",67138143,NA
"chr4",67840314,NA
"chr4",68327283,NA
"chr4",68877522,NA
"chr4",68877554,NA
"chr4",68877569,NA
"chr4",68877576,NA
"chr4",69367074,NA
"chr4",69946641,NA
"chr4",70466799,NA
"chr4",70985297,NA
"chr4",71467710,NA
"chr4",72342474,NA
"chr4",73077098,NA
"chr4",73077105,NA
"chr4",73077120,NA
"chr4",73077166,NA
"chr4",73077171,NA
"chr4",73625706,NA
"chr4",73625721,NA
"chr4",73625732,NA
"chr4",73625767,NA
"chr4",73625781,NA
"chr4",73625798,NA
"chr4",73625799,NA
"chr4",73626616,NA
"chr4",73626624,NA
"chr4",73626635,NA
"chr4",73626636,NA
"chr4",73626681,NA
"chr4",73626682,NA
"chr4",73782538,NA
"chr4",73782546,NA
"chr4",73782561,NA
"chr4",73782564,NA
"chr4",73782581,NA
"chr4",73782582,NA
"chr4",73782616,NA
"chr4",74210509,NA
"chr4",74709859,NA
"chr4",75190201,NA
"chr4",75190202,NA
"chr4",75662515,NA
"chr4",76309775,NA
"chr4",76956527,NA
"chr4",76956528,NA
"chr4",77556284,NA
"chr4",78271620,NA
"chr4",78327678,NA
"chr4",78327679,NA
"chr4",78327682,NA
"chr4",78327698,NA
"chr4",78327704,NA
"chr4",78327723,NA
"chr4",78327726,NA
"chr4",78327728,NA
"chr4",78327742,NA
"chr4",78327752,NA
"chr4",78866007,NA
"chr4",79454805,NA
"chr4",79454838,NA
"chr4",79454839,NA
"chr4",79454880,NA
"chr4",79454893,NA
"chr4",80203560,NA
"chr4",80807762,NA
"chr4",81452025,NA
"chr4",82154680,NA
"chr4",82154681,NA
"chr4",82154687,NA
"chr4",82154704,NA
"chr4",82154709,NA
"chr4",82154710,NA
"chr4",82844721,NA
"chr4",83551119,NA
"chr4",83551136,NA
"chr4",83551176,NA
"chr4",83551179,NA
"chr4",83551194,NA
"chr4",83551209,NA
"chr4",84374480,NA
"chr4",85197533,NA
"chr4",85197577,NA
"chr4",85197589,NA
"chr4",85197592,NA
"chr4",85678624,NA
"chr4",86181802,NA
"chr4",86181810,NA
"chr4",86181813,NA
"chr4",86181843,NA
"chr4",86181845,NA
"chr4",86181852,NA
"chr4",86181858,NA
"chr4",86181870,NA
"chr4",86181900,NA
"chr4",87351740,NA
"chr4",87968979,NA
"chr4",88465341,NA
"chr4",88465342,NA
"chr4",88465350,NA
"chr4",88465358,NA
"chr4",88465365,NA
"chr4",88465374,NA
"chr4",88465376,NA
"chr4",88465388,NA
"chr4",88465396,NA
"chr4",88465401,NA
"chr4",89079385,NA
"chr4",89079386,NA
"chr4",89719686,NA
"chr4",90375514,NA
"chr4",90974286,NA
"chr4",91615595,NA
"chr4",92246693,NA
"chr4",92845437,NA
"chr4",93455783,NA
"chr4",93455794,NA
"chr4",93455797,NA
"chr4",93455819,NA
"chr4",93455836,NA
"chr4",93455837,NA
"chr4",93455847,NA
"chr4",93455848,NA
"chr4",93455849,NA
"chr4",93455854,NA
"chr4",93455859,NA
"chr4",93455880,NA
"chr4",94053099,NA
"chr4",94653694,NA
"chr4",95592377,NA
"chr4",96066616,NA
"chr4",96066619,NA
"chr4",96066625,NA
"chr4",96066672,NA
"chr4",96555448,NA
"chr4",96555453,NA
"chr4",96555458,NA
"chr4",96555461,NA
"chr4",96555483,NA
"chr4",96555507,NA
"chr4",96555511,NA
"chr4",96735608,NA
"chr4",96735612,NA
"chr4",96735614,NA
"chr4",96735617,NA
"chr4",96735618,NA
"chr4",96735647,NA
"chr4",96735660,NA
"chr4",97308914,NA
"chr4",97844269,NA
"chr4",98446792,NA
"chr4",98945534,NA
"chr4",98945535,NA
"chr4",98945536,NA
"chr4",98945537,NA
"chr4",98945541,NA
"chr4",98945545,NA
"chr4",98945561,NA
"chr4",98945574,NA
"chr4",98945577,NA
"chr4",98945584,NA
"chr4",98945585,NA
"chr4",99048699,NA
"chr4",99048709,NA
"chr4",99048723,NA
"chr4",99048740,NA
"chr4",99048748,NA
"chr4",99048766,NA
"chr4",99048775,NA
"chr4",99048781,NA
"chr4",99048785,NA
"chr4",99700626,NA
"chr4",99700627,NA
"chr4",99700638,NA
"chr4",99700662,NA
"chr4",99700683,NA
"chr4",99700695,NA
"chr4",99700696,NA
"chr4",100396689,NA
"chr4",100396690,NA
"chr4",101120274,NA
"chr4",101818812,NA
"chr4",102475049,NA
"chr4",102475050,NA
"chr4",102475059,NA
"chr4",102475063,NA
"chr4",102475078,NA
"chr4",102475081,NA
"chr4",102475089,NA
"chr4",102475108,NA
"chr4",102475110,NA
"chr4",102475131,NA
"chr4",102475134,NA
"chr4",102475139,NA
"chr4",103651962,NA
"chr4",104679879,NA
"chr4",105135443,NA
"chr4",105409654,NA
"chr4",105917916,NA
"chr4",105917923,NA
"chr4",105917939,NA
"chr4",105917962,NA
"chr4",105917984,NA
"chr4",105917997,NA
"chr4",105918000,NA
"chr4",106366209,NA
"chr4",106888046,NA
"chr4",106888052,NA
"chr4",106888075,NA
"chr4",107542072,NA
"chr4",108027116,NA
"chr4",108495015,NA
"chr4",109311641,NA
"chr4",110088285,NA
"chr4",110900791,NA
"chr4",111719537,NA
"chr4",111719538,NA
"chr4",112514407,NA
"chr4",113302869,NA
"chr4",113302880,NA
"chr4",113302898,NA
"chr4",113302919,NA
"chr4",113302948,NA
"chr4",113302950,NA
"chr4",114757214,NA
"chr4",114863529,NA
"chr4",114863530,NA
"chr4",114863538,NA
"chr4",114863576,NA
"chr4",114863593,NA
"chr4",115387631,NA
"chr4",115387636,NA
"chr4",115387641,NA
"chr4",115387658,NA
"chr4",115387668,NA
"chr4",115387674,NA
"chr4",115387689,NA
"chr4",115387693,NA
"chr4",115387703,NA
"chr4",115387709,NA
"chr4",115387710,NA
"chr4",115456111,NA
"chr4",115920545,NA
"chr4",115920552,NA
"chr4",115920554,NA
"chr4",115920566,NA
"chr4",115920576,NA
"chr4",115920578,NA
"chr4",115920581,NA
"chr4",115920609,NA
"chr4",116396707,NA
"chr4",116396709,NA
"chr4",116396730,NA
"chr4",116396744,NA
"chr4",116396746,NA
"chr4",117008922,NA
"chr4",117554927,NA
"chr4",117554930,NA
"chr4",117554943,NA
"chr4",117554950,NA
"chr4",117554964,NA
"chr4",117554968,NA
"chr4",117554976,NA
"chr4",117554991,NA
"chr4",117886886,NA
"chr4",117886894,NA
"chr4",117886902,NA
"chr4",117886904,NA
"chr4",117886905,NA
"chr4",117886916,NA
"chr4",117886922,NA
"chr4",117886923,NA
"chr4",117886946,NA
"chr4",118610383,NA
"chr4",118665451,NA
"chr4",118665483,NA
"chr4",118665494,NA
"chr4",118665499,NA
"chr4",118665517,NA
"chr4",119407189,NA
"chr4",119828765,NA
"chr4",120259212,NA
"chr4",120259213,NA
"chr4",120847420,NA
"chr4",120847421,NA
"chr4",122072205,NA
"chr4",122684283,NA
"chr4",122684327,NA
"chr4",122684349,NA
"chr4",122684365,NA
"chr4",122684367,NA
"chr4",123027783,NA
"chr4",123508501,NA
"chr4",123936264,NA
"chr4",124344717,NA
"chr4",125541935,NA
"chr4",126151413,NA
"chr4",126761599,NA
"chr4",126761615,NA
"chr4",126761622,NA
"chr4",126761626,NA
"chr4",126761645,NA
"chr4",126761651,NA
"chr4",127159155,NA
"chr4",127616213,NA
"chr4",128041605,NA
"chr4",128463930,NA
"chr4",129244660,NA
"chr4",129658198,NA
"chr4",130073499,NA
"chr4",130073501,NA
"chr4",130073502,NA
"chr4",130073512,NA
"chr4",130073520,NA
"chr4",130073533,NA
"chr4",130073564,NA
"chr4",130073565,NA
"chr4",130073582,NA
"chr4",130125306,NA
"chr4",130568378,NA
"chr4",130568379,NA
"chr4",131013066,NA
"chr4",131013067,NA
"chr4",131013102,NA
"chr4",131013136,NA
"chr4",131013140,NA
"chr4",131499340,NA
"chr4",131959546,NA
"chr4",131959558,NA
"chr4",131959563,NA
"chr4",131959591,NA
"chr4",131959601,NA
"chr4",132461755,NA
"chr4",132971628,NA
"chr4",132971635,NA
"chr4",132971663,NA
"chr4",133444508,NA
"chr4",133811293,NA
"chr4",133811311,NA
"chr4",133811318,NA
"chr4",133811331,NA
"chr4",133811334,NA
"chr4",133811343,NA
"chr4",133811357,NA
"chr4",134134309,NA
"chr4",135262502,NA
"chr4",136241123,NA
"chr4",136777688,NA
"chr4",136777689,NA
"chr4",137329239,NA
"chr4",137770735,NA
"chr4",138287439,NA
"chr4",138793970,NA
"chr4",138794004,NA
"chr4",138794015,NA
"chr4",138794021,NA
"chr4",139599835,NA
"chr4",139599837,NA
"chr4",139599893,NA
"chr4",139599898,NA
"chr4",139814341,NA
"chr4",139814362,NA
"chr4",139814385,NA
"chr4",139814386,NA
"chr4",139814402,NA
"chr4",140271806,NA
"chr4",140849333,NA
"chr4",140849337,NA
"chr4",140849348,NA
"chr4",140849349,NA
"chr4",140849353,NA
"chr4",140849362,NA
"chr4",140849390,NA
"chr4",140849393,NA
"chr4",141314056,NA
"chr4",141821540,NA
"chr4",141821564,NA
"chr4",141821570,NA
"chr4",141821585,NA
"chr4",141821594,NA
"chr4",141821595,NA
"chr4",141821609,NA
"chr4",142367740,NA
"chr4",142814856,NA
"chr4",143252736,NA
"chr4",143252737,NA
"chr4",143252744,NA
"chr4",143252755,NA
"chr4",143252773,NA
"chr4",143252780,NA
"chr4",143252781,NA
"chr4",143784541,NA
"chr4",143784545,NA
"chr4",143784550,NA
"chr4",143784553,NA
"chr4",143784579,NA
"chr4",143784588,NA
"chr4",143784603,NA
"chr4",143784630,NA
"chr4",145225998,NA
"chr4",145974688,NA
"chr4",146796087,NA
"chr4",147218186,NA
"chr4",147651142,NA
"chr4",148351359,NA
"chr4",148351382,NA
"chr4",148351398,NA
"chr4",148351401,NA
"chr4",148351402,NA
"chr4",148351405,NA
"chr4",148351416,NA
"chr4",148351420,NA
"chr4",148931115,NA
"chr4",150125471,NA
"chr4",150687997,NA
"chr4",151201076,NA
"chr4",151210767,NA
"chr4",151382330,NA
"chr4",151502267,NA
"chr4",151673398,NA
"chr4",151712054,NA
"chr4",152234938,NA
"chr4",152331942,NA
"chr4",152395732,NA
"chr4",152395733,NA
"chr4",152452398,NA
"chr4",152603357,NA
"chr4",152693998,NA
"chr4",152777718,NA
"chr4",152914190,NA
"chr4",152973597,NA
"chr4",152973632,NA
"chr4",152973637,NA
"chr4",152973652,NA
"chr4",152973653,NA
"chr4",152975847,NA
"chr4",152975859,NA
"chr4",152975871,NA
"chr4",152975872,NA
"chr4",152975879,NA
"chr4",152975914,NA
"chr4",153028860,NA
"chr4",153097096,NA
"chr4",153243475,"FBXW7"
"chr4",153243476,"FBXW7"
"chr4",153244029,"FBXW7"
"chr4",153244038,"FBXW7"
"chr4",153244040,"FBXW7"
"chr4",153244051,"FBXW7"
"chr4",153244060,"FBXW7"
"chr4",153244065,"FBXW7"
"chr4",153244069,"FBXW7"
"chr4",153244081,"FBXW7"
"chr4",153244084,"FBXW7"
"chr4",153244088,"FBXW7"
"chr4",153244101,"FBXW7"
"chr4",153244102,"FBXW7"
"chr4",153244114,"FBXW7"
"chr4",153244122,"FBXW7"
"chr4",153244126,"FBXW7"
"chr4",153244128,"FBXW7"
"chr4",153244129,"FBXW7"
"chr4",153244134,"FBXW7"
"chr4",153244135,"FBXW7"
"chr4",153244137,"FBXW7"
"chr4",153244141,"FBXW7"
"chr4",153244156,"FBXW7"
"chr4",153244163,"FBXW7"
"chr4",153244171,"FBXW7"
"chr4",153244173,"FBXW7"
"chr4",153244184,"FBXW7"
"chr4",153244190,"FBXW7"
"chr4",153244198,"FBXW7"
"chr4",153244199,"FBXW7"
"chr4",153244203,"FBXW7"
"chr4",153244213,"FBXW7"
"chr4",153244246,"FBXW7"
"chr4",153244256,"FBXW7"
"chr4",153244259,"FBXW7"
"chr4",153244291,"FBXW7"
"chr4",153244299,"FBXW7"
"chr4",153244305,"FBXW7"
"chr4",153244307,"FBXW7"
"chr4",153245332,"FBXW7"
"chr4",153245337,"FBXW7"
"chr4",153245361,"FBXW7"
"chr4",153245395,"FBXW7"
"chr4",153245406,"FBXW7"
"chr4",153245422,"FBXW7"
